Geneid	Sample1-1	Sample1-2	Sample1-5	Sample1-7	Sample1-9
RGna_RS10110	8.9532117941938	21.54004229564126	26.522490004527114	31.17439127671256	10.10480578247511
RGna_RS10115	67.36226016583906	61.405195201007174	68.89750277038078	68.41046974611922	45.47162602113799
RGna_RS10120	266.0382933131872	250.4431783329036	272.5414490120372	273.6418789844769	212.83247179338198
RGna_RS10125	782.7665168638007	767.7256865968855	700.5595635678542	789.7512456767181	806.4898115137946
RGna_RS10130	610.5237756802629	525.3198374787734	592.6404663080542	537.7582495232916	512.1873430992072
RGna_RS10135	159.02609520163273	197.71829868387127	196.63225348183894	193.97399016621145	197.67526311966932
RGna_RS10140	248.98455656234185	260.7309597278367	334.7321152295491	281.43547680365504	318.30138214796597
RGna_RS10145	6.821494700338133	9.323301889158158	8.840830001509039	12.123374385388216	11.367906505284498
RGna_RS10150	22.596201194870066	22.18302863282458	23.47392793504124	34.638212529680615	15.157208673712663
RGna_RS10155	9.805898631736065	8.358822383383176	8.840830001509039	9.525508445662169	6.947053975451637
RGna_RS10160	75.03644170371946	38.57918023099927	57.31296690633445	77.93597819178139	66.31278794749291
RGna_RS10165	51.161210252535994	45.973523108607466	43.8992938005966	33.7722572164386	40.41922312990044
RGna_RS10170	105.30682443646992	97.41243008327316	103.95596656946834	93.52317383013767	87.15394987384782
RGna_RS10175	2787.4332719256695	1591.0696913601282	1359.963539197649	3622.2910752913504	2330.420833583322
RGna_RS10180	57.130018115331865	66.8705790670654	71.33635242596948	105.64654821552588	76.417593729968
RGna_RS10185	1142.1740188878662	1270.5410022742426	1207.5354357233552	1105.8249350100539	1189.840880886444
RGna_RS10190	339.3693613418221	344.9621698988518	378.3265528231971	315.20773402009365	270.30355468120916
RGna_RS10195	500.9535170560816	404.75989925690067	488.98935594553444	424.31810348858755	337.87944335151144
RGna_RS10200	199.5287199848904	108.98618415257295	137.79500554076157	98.71890570958976	68.83898939311167
RGna_RS10205	874.0040084808234	840.3831426986008	862.4382094575542	1195.0183322739813	894.9068621104518
RGna_RS10210	1742.4655525176217	1890.3798313189643	1874.255960319916	2104.271411178098	1801.1816307261881
RGna_RS10215	1624.794768936789	2003.8669198318205	1993.1498810298654	2153.630864032892	1919.2815483088661
RGna_RS10220	0.0	0.0	0.609712413897175	1.731910626484031	0.0
RGna_RS10225	37.94456427063086	23.469001307191224	26.827346211475703	33.7722572164386	20.20961156495022
RGna_RS10230	11.937615725591733	18.646603778316315	18.901084830812426	18.185061578082323	13.262557589498579
RGna_RS10235	76.741815378804	45.33053677142414	53.349836216002814	19.916972204566356	51.78712963518493
RGna_RS10240	28.991352476437065	38.900673399590936	39.0215944894192	37.236078469406664	30.945967708830022
RGna_RS10245	43.91337213342673	28.291398836066133	38.41188207552203	22.5148381442924	28.419766263211244
RGna_RS10250	20.038140682243267	26.683932993107828	17.071947589120903	7.79359781917814	9.473255421070416
RGna_RS10255	40.50262478325766	48.22397528874909	49.08184931872259	41.56585503561674	54.944881442208406
